Tag	VR	Name	
(300A,0002)	SH	RT Plan Label	
(300A,0003)	LO	RT Plan Name	
(300A,0004)	ST	RT Plan Description	
(300A,0006)	DA	RT Plan Date	
(300A,0007)	TM	RT Plan Time	
(300A,0009)	LO	Treatment Protocols	
(300A,000A)	CS	Plan Intent	
(300A,000B)	LO	Treatment Sites	
(300A,000C)	CS	RT Plan Geometry	
(300A,000E)	ST	Prescription Description	
(300A,0010)	SQ	Dose Reference Sequence	
(300A,0012)	IS	Dose Reference Number	
(300A,0013)	UI	Dose Reference UID	
(300A,0014)	CS	Dose Reference Structure Type	
(300A,0015)	CS	Nominal Beam Energy Unit	
(300A,0016)	LO	Dose Reference Description	
(300A,0018)	DS	Dose Reference Point Coordinates	
(300A,001A)	DS	Nominal Prior Dose	
(300A,0020)	CS	Dose Reference Type	
(300A,0021)	DS	Constraint Weight	
(300A,0022)	DS	Delivery Warning Dose	
(300A,0023)	DS	Delivery Maximum Dose	
(300A,0025)	DS	Target Minimum Dose	
(300A,0026)	DS	Target Prescription Dose	
(300A,0027)	DS	Target Maximum Dose	
(300A,0028)	DS	Target Underdose Volume Fraction	
(300A,002A)	DS	Organ at Risk Full-volume Dose	
(300A,002B)	DS	Organ at Risk Limit Dose	
(300A,002C)	DS	Organ at Risk Maximum Dose	
(300A,002D)	DS	Organ at Risk Overdose Volume Fraction	
(300A,0040)	SQ	Tolerance Table Sequence	
(300A,0042)	IS	Tolerance Table Number	
(300A,0043)	SH	Tolerance Table Label	
(300A,0044)	DS	Gantry Angle Tolerance	
(300A,0046)	DS	Beam Limiting Device Angle Tolerance	
(300A,0048)	SQ	Beam Limiting Device Tolerance Sequence	
(300A,004A)	DS	Beam Limiting Device Position Tolerance	
(300A,004B)	FL	Snout Position Tolerance	
(300A,004C)	DS	Patient Support Angle Tolerance	
(300A,004E)	DS	Table Top Eccentric Angle Tolerance	
(300A,004F)	FL	Table Top Pitch Angle Tolerance	
(300A,0050)	FL	Table Top Roll Angle Tolerance	
(300A,0051)	DS	Table Top Vertical Position Tolerance	
(300A,0052)	DS	Table Top Longitudinal Position Tolerance	
(300A,0053)	DS	Table Top Lateral Position Tolerance	
(300A,0055)	CS	RT Plan Relationship	
(300A,0070)	SQ	Fraction Group Sequence	
(300A,0071)	IS	Fraction Group Number	
(300A,0072)	LO	Fraction Group Description	
(300A,0078)	IS	Number of Fractions Planned	
(300A,0079)	IS	Number of Fraction Pattern Digits Per Day	
(300A,007A)	IS	Repeat Fraction Cycle Length	
(300A,007B)	LT	Fraction Pattern	
(300A,0080)	IS	Number of Beams	
(300A,0082)	DS	Beam Dose Specification Point	
(300A,0084)	DS	Beam Dose	
(300A,0086)	DS	Beam Meterset	
(300A,0088)	FL	Beam Dose Point Depth	Retired
(300A,0089)	FL	Beam Dose Point Equivalent Depth	Retired
(300A,008A)	FL	Beam Dose Point SSD	Retired
(300A,008B)	CS	Beam Dose Meaning	
(300A,008C)	SQ	Beam Dose Verification Control Point Sequence	
(300A,008D)	FL	Average Beam Dose Point Depth	
(300A,008E)	FL	Average Beam Dose Point Equivalent Depth	
(300A,008F)	FL	Average Beam Dose Point SSD	
(300A,0090)	CS	Beam Dose Type	
(300A,0091)	DS	Alternate Beam Dose	
(300A,0092)	CS	Alternate Beam Dose Type	
(300A,00A0)	IS	Number of Brachy Application Setups	
(300A,00A2)	DS	Brachy Application Setup Dose Specification Point	
(300A,00A4)	DS	Brachy Application Setup Dose	
(300A,00B0)	SQ	Beam Sequence	
(300A,00B2)	SH	Treatment Machine Name	
(300A,00B3)	CS	Primary Dosimeter Unit	
(300A,00B4)	DS	Source-Axis Distance	
(300A,00B6)	SQ	Beam Limiting Device Sequence	
(300A,00B8)	CS	RT Beam Limiting Device Type	
(300A,00BA)	DS	Source to Beam Limiting Device Distance	
(300A,00BB)	FL	Isocenter to Beam Limiting Device Distance	
(300A,00BC)	IS	Number of Leaf/Jaw Pairs	
(300A,00BE)	DS	Leaf Position Boundaries	
(300A,00C0)	IS	Beam Number	
(300A,00C2)	LO	Beam Name	
(300A,00C3)	ST	Beam Description	
(300A,00C4)	CS	Beam Type	
(300A,00C5)	FD	Beam Delivery Duration Limit	
(300A,00C6)	CS	Radiation Type	
(300A,00C7)	CS	High-Dose Technique Type	
(300A,00C8)	IS	Reference Image Number	
(300A,00CA)	SQ	Planned Verification Image Sequence	
(300A,00CC)	LO	Imaging Device-Specific Acquisition Parameters	
(300A,00CE)	CS	Treatment Delivery Type	
(300A,00D0)	IS	Number of Wedges	
(300A,00D1)	SQ	Wedge Sequence	
(300A,00D2)	IS	Wedge Number	
(300A,00D3)	CS	Wedge Type	
(300A,00D4)	SH	Wedge ID	
(300A,00D5)	IS	Wedge Angle	
(300A,00D6)	DS	Wedge Factor	
(300A,00D7)	FL	Total Wedge Tray Water-Equivalent Thickness	
(300A,00D8)	DS	Wedge Orientation	
(300A,00D9)	FL	Isocenter to Wedge Tray Distance	
(300A,00DA)	DS	Source to Wedge Tray Distance	
(300A,00DB)	FL	Wedge Thin Edge Position	
(300A,00DC)	SH	Bolus ID	
(300A,00DD)	ST	Bolus Description	
(300A,00DE)	DS	Effective Wedge Angle	
(300A,00E0)	IS	Number of Compensators	
(300A,00E1)	SH	Material ID	
(300A,00E2)	DS	Total Compensator Tray Factor	
(300A,00E3)	SQ	Compensator Sequence	
(300A,00E4)	IS	Compensator Number	
(300A,00E5)	SH	Compensator ID	
(300A,00E6)	DS	Source to Compensator Tray Distance	
(300A,00E7)	IS	Compensator Rows	
(300A,00E8)	IS	Compensator Columns	
(300A,00E9)	DS	Compensator Pixel Spacing	
(300A,00EA)	DS	Compensator Position	
(300A,00EB)	DS	Compensator Transmission Data	
(300A,00EC)	DS	Compensator Thickness Data	
(300A,00ED)	IS	Number of Boli	
(300A,00EE)	CS	Compensator Type	
(300A,00EF)	SH	Compensator Tray ID	
(300A,00F0)	IS	Number of Blocks	
(300A,00F2)	DS	Total Block Tray Factor	
(300A,00F3)	FL	Total Block Tray Water-Equivalent Thickness	
(300A,00F4)	SQ	Block Sequence	
(300A,00F5)	SH	Block Tray ID	
(300A,00F6)	DS	Source to Block Tray Distance	
(300A,00F7)	FL	Isocenter to Block Tray Distance	
(300A,00F8)	CS	Block Type	
(300A,00F9)	LO	Accessory Code	
(300A,00FA)	CS	Block Divergence	
(300A,00FB)	CS	Block Mounting Position	
(300A,00FC)	IS	Block Number	
(300A,00FE)	LO	Block Name	
(300A,0100)	DS	Block Thickness	
(300A,0102)	DS	Block Transmission	
(300A,0104)	IS	Block Number of Points	
(300A,0106)	DS	Block Data	
(300A,0107)	SQ	Applicator Sequence	
(300A,0108)	SH	Applicator ID	
(300A,0109)	CS	Applicator Type	
(300A,010A)	LO	Applicator Description	
(300A,010C)	DS	Cumulative Dose Reference Coefficient	
(300A,010E)	DS	Final Cumulative Meterset Weight	
(300A,0110)	IS	Number of Control Points	
(300A,0111)	SQ	Control Point Sequence	
(300A,0112)	IS	Control Point Index	
(300A,0114)	DS	Nominal Beam Energy	
(300A,0115)	DS	Dose Rate Set	
(300A,0116)	SQ	Wedge Position Sequence	
(300A,0118)	CS	Wedge Position	
(300A,011A)	SQ	Beam Limiting Device Position Sequence	
(300A,011C)	DS	Leaf/Jaw Positions	
(300A,011E)	DS	Gantry Angle	
(300A,011F)	CS	Gantry Rotation Direction	
(300A,0120)	DS	Beam Limiting Device Angle	
(300A,0121)	CS	Beam Limiting Device Rotation Direction	
(300A,0122)	DS	Patient Support Angle	
(300A,0123)	CS	Patient Support Rotation Direction	
(300A,0124)	DS	Table Top Eccentric Axis Distance	
(300A,0125)	DS	Table Top Eccentric Angle	
(300A,0126)	CS	Table Top Eccentric Rotation Direction	
(300A,0128)	DS	Table Top Vertical Position	
(300A,0129)	DS	Table Top Longitudinal Position	
(300A,012A)	DS	Table Top Lateral Position	
(300A,012C)	DS	Isocenter Position	
(300A,012E)	DS	Surface Entry Point	
(300A,0130)	DS	Source to Surface Distance	
(300A,0131)	FL	Average Beam Dose Point Source to External Contour Distance	
(300A,0132)	FL	Source to External Contour Distance	
(300A,0133)	FL	External Contour Entry Point	
(300A,0134)	DS	Cumulative Meterset Weight	
(300A,0140)	FL	Table Top Pitch Angle	
(300A,0142)	CS	Table Top Pitch Rotation Direction	
(300A,0144)	FL	Table Top Roll Angle	
(300A,0146)	CS	Table Top Roll Rotation Direction	
(300A,0148)	FL	Head Fixation Angle	
(300A,014A)	FL	Gantry Pitch Angle	
(300A,014C)	CS	Gantry Pitch Rotation Direction	
(300A,014E)	FL	Gantry Pitch Angle Tolerance	
(300A,0150)	CS	Fixation Eye	
(300A,0151)	DS	Chair Head Frame Position	
(300A,0152)	DS	Head Fixation Angle Tolerance	
(300A,0153)	DS	Chair Head Frame Position Tolerance	
(300A,0154)	DS	Fixation Light Azimuthal Angle Tolerance	
(300A,0155)	DS	Fixation Light Polar Angle Tolerance	
(300A,0180)	SQ	Patient Setup Sequence	
(300A,0182)	IS	Patient Setup Number	
(300A,0183)	LO	Patient Setup Label	
(300A,0184)	LO	Patient Additional Position	
(300A,0190)	SQ	Fixation Device Sequence	
(300A,0192)	CS	Fixation Device Type	
(300A,0194)	SH	Fixation Device Label	
(300A,0196)	ST	Fixation Device Description	
(300A,0198)	SH	Fixation Device Position	
(300A,0199)	FL	Fixation Device Pitch Angle	
(300A,019A)	FL	Fixation Device Roll Angle	
(300A,01A0)	SQ	Shielding Device Sequence	
(300A,01A2)	CS	Shielding Device Type	
(300A,01A4)	SH	Shielding Device Label	
(300A,01A6)	ST	Shielding Device Description	
(300A,01A8)	SH	Shielding Device Position	
(300A,01B0)	CS	Setup Technique	
(300A,01B2)	ST	Setup Technique Description	
(300A,01B4)	SQ	Setup Device Sequence	
(300A,01B6)	CS	Setup Device Type	
(300A,01B8)	SH	Setup Device Label	
(300A,01BA)	ST	Setup Device Description	
(300A,01BC)	DS	Setup Device Parameter	
(300A,01D0)	ST	Setup Reference Description	
(300A,01D2)	DS	Table Top Vertical Setup Displacement	
(300A,01D4)	DS	Table Top Longitudinal Setup Displacement	
(300A,01D6)	DS	Table Top Lateral Setup Displacement	
(300A,0200)	CS	Brachy Treatment Technique	
(300A,0202)	CS	Brachy Treatment Type	
(300A,0206)	SQ	Treatment Machine Sequence	
(300A,0210)	SQ	Source Sequence	
(300A,0212)	IS	Source Number	
(300A,0214)	CS	Source Type	
(300A,0216)	LO	Source Manufacturer	
(300A,0218)	DS	Active Source Diameter	
(300A,021A)	DS	Active Source Length	
(300A,021B)	SH	Source Model ID	
(300A,021C)	LO	Source Description	
(300A,0222)	DS	Source Encapsulation Nominal Thickness	
(300A,0224)	DS	Source Encapsulation Nominal Transmission	
(300A,0226)	LO	Source Isotope Name	
(300A,0228)	DS	Source Isotope Half Life	
(300A,0229)	CS	Source Strength Units	
(300A,022A)	DS	Reference Air Kerma Rate	
(300A,022B)	DS	Source Strength	
(300A,022C)	DA	Source Strength Reference Date	
(300A,022E)	TM	Source Strength Reference Time	
(300A,0230)	SQ	Application Setup Sequence	
(300A,0232)	CS	Application Setup Type	
(300A,0234)	IS	Application Setup Number	
(300A,0236)	LO	Application Setup Name	
(300A,0238)	LO	Application Setup Manufacturer	
(300A,0240)	IS	Template Number	
(300A,0242)	SH	Template Type	
(300A,0244)	LO	Template Name	
(300A,0250)	DS	Total Reference Air Kerma	
(300A,0260)	SQ	Brachy Accessory Device Sequence	
(300A,0262)	IS	Brachy Accessory Device Number	
(300A,0263)	SH	Brachy Accessory Device ID	
(300A,0264)	CS	Brachy Accessory Device Type	
(300A,0266)	LO	Brachy Accessory Device Name	
(300A,026A)	DS	Brachy Accessory Device Nominal Thickness	
(300A,026C)	DS	Brachy Accessory Device Nominal Transmission	
(300A,0280)	SQ	Channel Sequence	
(300A,0282)	IS	Channel Number	
(300A,0284)	DS	Channel Length	
(300A,0286)	DS	Channel Total Time	
(300A,0288)	CS	Source Movement Type	
(300A,028A)	IS	Number of Pulses	
(300A,028C)	DS	Pulse Repetition Interval	
(300A,0290)	IS	Source Applicator Number	
(300A,0291)	SH	Source Applicator ID	
(300A,0292)	CS	Source Applicator Type	
(300A,0294)	LO	Source Applicator Name	
(300A,0296)	DS	Source Applicator Length	
(300A,0298)	LO	Source Applicator Manufacturer	
(300A,029C)	DS	Source Applicator Wall Nominal Thickness	
(300A,029E)	DS	Source Applicator Wall Nominal Transmission	
(300A,02A0)	DS	Source Applicator Step Size	
(300A,02A2)	IS	Transfer Tube Number	
(300A,02A4)	DS	Transfer Tube Length	
(300A,02B0)	SQ	Channel Shield Sequence	
(300A,02B2)	IS	Channel Shield Number	
(300A,02B3)	SH	Channel Shield ID	
(300A,02B4)	LO	Channel Shield Name	
(300A,02B8)	DS	Channel Shield Nominal Thickness	
(300A,02BA)	DS	Channel Shield Nominal Transmission	
(300A,02C8)	DS	Final Cumulative Time Weight	
(300A,02D0)	SQ	Brachy Control Point Sequence	
(300A,02D2)	DS	Control Point Relative Position	
(300A,02D4)	DS	Control Point 3D Position	
(300A,02D6)	DS	Cumulative Time Weight	
(300A,02E0)	CS	Compensator Divergence	
(300A,02E1)	CS	Compensator Mounting Position	
(300A,02E2)	DS	Source to Compensator Distance	
(300A,02E3)	FL	Total Compensator Tray Water-Equivalent Thickness	
(300A,02E4)	FL	Isocenter to Compensator Tray Distance	
(300A,02E5)	FL	Compensator Column Offset	
(300A,02E6)	FL	Isocenter to Compensator Distances	
(300A,02E7)	FL	Compensator Relative Stopping Power Ratio	
(300A,02E8)	FL	Compensator Milling Tool Diameter	
(300A,02EA)	SQ	Ion Range Compensator Sequence	
(300A,02EB)	LT	Compensator Description	
(300A,0302)	IS	Radiation Mass Number	
(300A,0304)	IS	Radiation Atomic Number	
(300A,0306)	SS	Radiation Charge State	
(300A,0308)	CS	Scan Mode	
(300A,0309)	CS	Modulated Scan Mode Type	
(300A,030A)	FL	Virtual Source-Axis Distances	
(300A,030C)	SQ	Snout Sequence	
(300A,030D)	FL	Snout Position	
(300A,030F)	SH	Snout ID	
(300A,0312)	IS	Number of Range Shifters	
(300A,0314)	SQ	Range Shifter Sequence	
(300A,0316)	IS	Range Shifter Number	
(300A,0318)	SH	Range Shifter ID	
(300A,0320)	CS	Range Shifter Type	
(300A,0322)	LO	Range Shifter Description	
(300A,0330)	IS	Number of Lateral Spreading Devices	
(300A,0332)	SQ	Lateral Spreading Device Sequence	
(300A,0334)	IS	Lateral Spreading Device Number	
(300A,0336)	SH	Lateral Spreading Device ID	
(300A,0338)	CS	Lateral Spreading Device Type	
(300A,033A)	LO	Lateral Spreading Device Description	
(300A,033C)	FL	Lateral Spreading Device Water Equivalent Thickness	
(300A,0340)	IS	Number of Range Modulators	
(300A,0342)	SQ	Range Modulator Sequence	
(300A,0344)	IS	Range Modulator Number	
(300A,0346)	SH	Range Modulator ID	
(300A,0348)	CS	Range Modulator Type	
(300A,034A)	LO	Range Modulator Description	
(300A,034C)	SH	Beam Current Modulation ID	
(300A,0350)	CS	Patient Support Type	
(300A,0352)	SH	Patient Support ID	
(300A,0354)	LO	Patient Support Accessory Code	
(300A,0355)	LO	Tray Accessory Code	
(300A,0356)	FL	Fixation Light Azimuthal Angle	
(300A,0358)	FL	Fixation Light Polar Angle	
(300A,035A)	FL	Meterset Rate	
(300A,0360)	SQ	Range Shifter Settings Sequence	
(300A,0362)	LO	Range Shifter Setting	
(300A,0364)	FL	Isocenter to Range Shifter Distance	
(300A,0366)	FL	Range Shifter Water Equivalent Thickness	
(300A,0370)	SQ	Lateral Spreading Device Settings Sequence	
(300A,0372)	LO	Lateral Spreading Device Setting	
(300A,0374)	FL	Isocenter to Lateral Spreading Device Distance	
(300A,0380)	SQ	Range Modulator Settings Sequence	
(300A,0382)	FL	Range Modulator Gating Start Value	
(300A,0384)	FL	Range Modulator Gating Stop Value	
(300A,0386)	FL	Range Modulator Gating Start Water Equivalent Thickness	
(300A,0388)	FL	Range Modulator Gating Stop Water Equivalent Thickness	
(300A,038A)	FL	Isocenter to Range Modulator Distance	
(300A,0390)	SH	Scan Spot Tune ID	
(300A,0391)	IS	Scan Spot Prescribed Indices	
(300A,0392)	IS	Number of Scan Spot Positions	
(300A,0393)	CS	Scan Spot Reordered	
(300A,0394)	FL	Scan Spot Position Map	
(300A,0395)	CS	Scan Spot Reordering Allowed	
(300A,0396)	FL	Scan Spot Meterset Weights	
(300A,0398)	FL	Scanning Spot Size	
(300A,039A)	IS	Number of Paintings	
(300A,03A0)	SQ	Ion Tolerance Table Sequence	
(300A,03A2)	SQ	Ion Beam Sequence	
(300A,03A4)	SQ	Ion Beam Limiting Device Sequence	
(300A,03A6)	SQ	Ion Block Sequence	
(300A,03A8)	SQ	Ion Control Point Sequence	
(300A,03AA)	SQ	Ion Wedge Sequence	
(300A,03AC)	SQ	Ion Wedge Position Sequence	
(300A,0401)	SQ	Referenced Setup Image Sequence	
(300A,0402)	ST	Setup Image Comment	
(300A,0410)	SQ	Motion Synchronization Sequence	
(300A,0412)	FL	Control Point Orientation	
(300A,0420)	SQ	General Accessory Sequence	
(300A,0421)	SH	General Accessory ID	
(300A,0422)	ST	General Accessory Description	
(300A,0423)	CS	General Accessory Type	
(300A,0424)	IS	General Accessory Number	
(300A,0425)	FL	Source to General Accessory Distance	
(300A,0431)	SQ	Applicator Geometry Sequence	
(300A,0432)	CS	Applicator Aperture Shape	
(300A,0433)	FL	Applicator Opening	
(300A,0434)	FL	Applicator Opening X	
(300A,0435)	FL	Applicator Opening Y	
(300A,0436)	FL	Source to Applicator Mounting Position Distance	
(300A,0440)	IS	Number of Block Slab Items	
(300A,0441)	SQ	Block Slab Sequence	
(300A,0442)	DS	Block Slab Thickness	
(300A,0443)	US	Block Slab Number	
(300A,0450)	SQ	Device Motion Control Sequence	
(300A,0451)	CS	Device Motion Execution Mode	
(300A,0452)	CS	Device Motion Observation Mode	
(300A,0453)	SQ	Device Motion Parameter Code Sequence	
(300A,0501)	FL	Distal Depth Fraction	
(300A,0502)	FL	Distal Depth	
(300A,0503)	FL	Nominal Range Modulation Fractions	
(300A,0504)	FL	Nominal Range Modulated Region Depths	
(300A,0505)	SQ	Depth Dose Parameters Sequence	
(300A,0506)	SQ	Delivered Depth Dose Parameters Sequence	
(300A,0507)	FL	Delivered Distal Depth Fraction	
(300A,0508)	FL	Delivered Distal Depth	
(300A,0509)	FL	Delivered Nominal Range Modulation Fractions	
(300A,0510)	FL	Delivered Nominal Range Modulated Region Depths	
(300A,0511)	CS	Delivered Reference Dose Definition	
(300A,0512)	CS	Reference Dose Definition	
(300C,0002)	SQ	Referenced RT Plan Sequence	
(300C,0004)	SQ	Referenced Beam Sequence	
(300C,0006)	IS	Referenced Beam Number	
(300C,0007)	IS	Referenced Reference Image Number	
(300C,0008)	DS	Start Cumulative Meterset Weight	
(300C,0009)	DS	End Cumulative Meterset Weight	
(300C,000A)	SQ	Referenced Brachy Application Setup Sequence	
(300C,000C)	IS	Referenced Brachy Application Setup Number	
(300C,000E)	IS	Referenced Source Number	
(300C,0020)	SQ	Referenced Fraction Group Sequence	
(300C,0022)	IS	Referenced Fraction Group Number	
(300C,0040)	SQ	Referenced Verification Image Sequence	
(300C,0042)	SQ	Referenced Reference Image Sequence	
(300C,0050)	SQ	Referenced Dose Reference Sequence	
(300C,0051)	IS	Referenced Dose Reference Number	
(300C,0055)	SQ	Brachy Referenced Dose Reference Sequence	
(300C,0060)	SQ	Referenced Structure Set Sequence	
(300C,006A)	IS	Referenced Patient Setup Number	
(300C,0080)	SQ	Referenced Dose Sequence	
(300C,00A0)	IS	Referenced Tolerance Table Number	
(300C,00B0)	SQ	Referenced Bolus Sequence	
(300C,00C0)	IS	Referenced Wedge Number	
(300C,00D0)	IS	Referenced Compensator Number	
(300C,00E0)	IS	Referenced Block Number	
(300C,00F0)	IS	Referenced Control Point Index	
(300C,00F2)	SQ	Referenced Control Point Sequence	
(300C,00F4)	IS	Referenced Start Control Point Index	
(300C,00F6)	IS	Referenced Stop Control Point Index	
(300C,0100)	IS	Referenced Range Shifter Number	
(300C,0102)	IS	Referenced Lateral Spreading Device Number	
(300C,0104)	IS	Referenced Range Modulator Number	
(300C,0111)	SQ	Omitted Beam Task Sequence	
(300C,0112)	CS	Reason for Omission	
(300C,0113)	LO	Reason for Omission Description	
(300E,0002)	CS	Approval Status	
(300E,0004)	DA	Review Date	
(300E,0005)	TM	Review Time	
(300E,0008)	PN	Reviewer Name	
(4000,0010)	LT	Arbitrary	Retired
(4000,4000)	LT	Text Comments	Retired
(4008,0040)	SH	Results ID	Retired
(4008,0042)	LO	Results ID Issuer	Retired
(4008,0050)	SQ	Referenced Interpretation Sequence	Retired
(4008,00FF)	CS	Report Production Status (Trial)	Retired
(4008,0100)	DA	Interpretation Recorded Date	Retired
(4008,0101)	TM	Interpretation Recorded Time	Retired
(4008,0102)	PN	Interpretation Recorder	Retired
(4008,0103)	LO	Reference to Recorded Sound	Retired
(4008,0108)	DA	Interpretation Transcription Date	Retired
(4008,0109)	TM	Interpretation Transcription Time	Retired
(4008,010A)	PN	Interpretation Transcriber	Retired
(4008,010B)	ST	Interpretation Text	Retired
(4008,010C)	PN	Interpretation Author	Retired
(4008,0111)	SQ	Interpretation Approver Sequence	Retired
(4008,0112)	DA	Interpretation Approval Date	Retired
(4008,0113)	TM	Interpretation Approval Time	Retired
(4008,0114)	PN	Physician Approving Interpretation	Retired
(4008,0115)	LT	Interpretation Diagnosis Description	Retired
(4008,0117)	SQ	Interpretation Diagnosis Code Sequence	Retired
(4008,0118)	SQ	Results Distribution List Sequence	Retired
(4008,0119)	PN	Distribution Name	Retired
(4008,011A)	LO	Distribution Address	Retired
(4008,0200)	SH	Interpretation ID	Retired
(4008,0202)	LO	Interpretation ID Issuer	Retired
(4008,0210)	CS	Interpretation Type ID	Retired
(4008,0212)	CS	Interpretation Status ID	Retired
(4008,0300)	ST	Impressions	Retired
(4008,4000)	ST	Results Comments	Retired
(4010,0001)	CS	Low Energy Detectors	
(4010,0002)	CS	High Energy Detectors	
(4010,0004)	SQ	Detector Geometry Sequence	
(4010,1001)	SQ	Threat ROI Voxel Sequence	
(4010,1004)	FL	Threat ROI Base	
(4010,1005)	FL	Threat ROI Extents	
(4010,1006)	OB	Threat ROI Bitmap	
(4010,1007)	SH	Route Segment ID	
(4010,1008)	CS	Gantry Type	
(4010,1009)	CS	OOI Owner Type	
(4010,100A)	SQ	Route Segment Sequence	
(4010,1010)	US	Potential Threat Object ID	
(4010,1011)	SQ	Threat Sequence	
(4010,1012)	CS	Threat Category	
(4010,1013)	LT	Threat Category Description	
(4010,1014)	CS	ATD Ability Assessment	
(4010,1015)	CS	ATD Assessment Flag	
(4010,1016)	FL	ATD Assessment Probability	
(4010,1017)	FL	Mass	
(4010,1018)	FL	Density	
(4010,1019)	FL	Z Effective	
(4010,101A)	SH	Boarding Pass ID	
(4010,101B)	FL	Center of Mass	
(4010,101C)	FL	Center of PTO	
(4010,101D)	FL	Bounding Polygon	
(4010,101E)	SH	Route Segment Start Location ID	
(4010,101F)	SH	Route Segment End Location ID	
(4010,1020)	CS	Route Segment Location ID Type	
(4010,1021)	CS	Abort Reason	
(4010,1023)	FL	Volume of PTO	
(4010,1024)	CS	Abort Flag	
(4010,1025)	DT	Route Segment Start Time	
(4010,1026)	DT	Route Segment End Time	
(4010,1027)	CS	TDR Type	
(4010,1028)	CS	International Route Segment	
(4010,1029)	LO	Threat Detection Algorithm and Version	
(4010,102A)	SH	Assigned Location	
(4010,102B)	DT	Alarm Decision Time	
(4010,1031)	CS	Alarm Decision	
(4010,1033)	US	Number of Total Objects	
(4010,1034)	US	Number of Alarm Objects	
(4010,1037)	SQ	PTO Representation Sequence	
(4010,1038)	SQ	ATD Assessment Sequence	
(4010,1039)	CS	TIP Type	
(4010,103A)	CS	Version	
(4010,1041)	DT	OOI Owner Creation Time	
(4010,1042)	CS	OOI Type	
(4010,1043)	FL	OOI Size	
(4010,1044)	CS	Acquisition Status	
(4010,1045)	SQ	Basis Materials Code Sequence	
(4010,1046)	CS	Phantom Type	
(4010,1047)	SQ	OOI Owner Sequence	
(4010,1048)	CS	Scan Type	
(4010,1051)	LO	Itinerary ID	
(4010,1052)	SH	Itinerary ID Type	
(4010,1053)	LO	Itinerary ID Assigning Authority	
(4010,1054)	SH	Route ID	
(4010,1055)	SH	Route ID Assigning Authority	
(4010,1056)	CS	Inbound Arrival Type	
(4010,1058)	SH	Carrier ID	
(4010,1059)	CS	Carrier ID Assigning Authority	
(4010,1060)	FL	Source Orientation	
(4010,1061)	FL	Source Position	
(4010,1062)	FL	Belt Height	
(4010,1064)	SQ	Algorithm Routing Code Sequence	
(4010,1067)	CS	Transport Classification	
(4010,1068)	LT	OOI Type Descriptor	
(4010,1069)	FL	Total Processing Time	
(4010,106C)	OB	Detector Calibration Data	
(4010,106D)	CS	Additional Screening Performed	
(4010,106E)	CS	Additional Inspection Selection Criteria	
(4010,106F)	SQ	Additional Inspection Method Sequence	
(4010,1070)	CS	AIT Device Type	
(4010,1071)	SQ	QR Measurements Sequence	
(4010,1072)	SQ	Target Material Sequence	
(4010,1073)	FD	SNR Threshold	
(4010,1075)	DS	Image Scale Representation	
(4010,1076)	SQ	Referenced PTO Sequence	
(4010,1077)	SQ	Referenced TDR Instance Sequence	
(4010,1078)	ST	PTO Location Description	
(4010,1079)	SQ	Anomaly Locator Indicator Sequence	
(4010,107A)	FL	Anomaly Locator Indicator	
(4010,107B)	SQ	PTO Region Sequence	
(4010,107C)	CS	Inspection Selection Criteria	
(4010,107D)	SQ	Secondary Inspection Method Sequence	
(4010,107E)	DS	PRCS to RCS Orientation	
(4FFE,0001)	SQ	MAC Parameters Sequence	
(50xx,0005)	US	Curve Dimensions	Retired
(50xx,0010)	US	Number of Points	Retired
(50xx,0020)	CS	Type of Data	Retired
(50xx,0022)	LO	Curve Description	Retired
(50xx,0030)	SH	Axis Units	Retired
(50xx,0040)	SH	Axis Labels	Retired
(50xx,0103)	US	Data Value Representation	Retired
(50xx,0104)	US	Minimum Coordinate Value	Retired
(50xx,0105)	US	Maximum Coordinate Value	Retired
(50xx,0106)	SH	Curve Range	Retired
(50xx,0110)	US	Curve Data Descriptor	Retired
(50xx,0112)	US	Coordinate Start Value	Retired
(50xx,0114)	US	Coordinate Step Value	Retired
(50xx,1001)	CS	Curve Activation Layer	Retired
(50xx,2000)	US	Audio Type	Retired
(50xx,2002)	US	Audio Sample Format	Retired
(50xx,2004)	US	Number of Channels	Retired
(50xx,2006)	UL	Number of Samples	Retired
(50xx,2008)	UL	Sample Rate	Retired
(50xx,200A)	UL	Total Time	Retired
(50xx,200C)	OB or OW	Audio Sample Data	Retired
(50xx,200E)	LT	Audio Comments	Retired
(50xx,2500)	LO	Curve Label	Retired
(50xx,2600)	SQ	Curve Referenced Overlay Sequence	Retired
(50xx,2610)	US	Curve Referenced Overlay Group	Retired
(50xx,3000)	OB or OW	Curve Data	Retired
(5200,9229)	SQ	Shared Functional Groups Sequence	
(5200,9230)	SQ	Per-frame Functional Groups Sequence	
(5400,0100)	SQ	Waveform Sequence	
(5400,0110)	OB or OW	Channel Minimum Value	
(5400,0112)	OB or OW	Channel Maximum Value	
(5400,1004)	US	Waveform Bits Allocated	
(5400,1006)	CS	Waveform Sample Interpretation	
(5400,100A)	OB or OW	Waveform Padding Value	
(5400,1010)	OB or OW	Waveform Data	
(5600,0010)	OF	First Order Phase Correction Angle	
(5600,0020)	OF	Spectroscopy Data	
(60xx,0010)	US	Overlay Rows	
(60xx,0011)	US	Overlay Columns	
(60xx,0012)	US	Overlay Planes	Retired
(60xx,0015)	IS	Number of Frames in Overlay	
(60xx,0022)	LO	Overlay Description	
(60xx,0040)	CS	Overlay Type	
